id;class;holiday;weekends;time
7845;0;0;0;7
7846;0;0;0;6
7847;0;0;0;5
7848;0;0;0;5
7849;0;0;0;4
7850;0;0;0;3
7851;0;0;0;3
7852;0;0;0;1
7853;0;0;0;0
7854;0;0;0;0
7855;0;0;0;0
7856;0;0;1;7
7857;0;0;1;7
7858;0;0;1;6
7859;0;0;1;6
7860;0;0;1;5
7861;0;0;1;5
7862;0;0;1;4
7863;0;0;1;4
7864;0;0;1;3
7865;0;0;1;2
7866;1;0;1;0
7867;1;0;1;7
7868;0;0;1;7
7869;1;0;1;7
7870;0;0;1;7
7871;0;0;1;6
7872;0;0;1;5
7873;0;0;1;4
7874;0;0;1;3
7875;0;0;1;2
7876;0;0;1;2
7877;0;0;1;0
7878;0;0;1;0
7879;0;0;1;7
7880;0;0;1;6
7881;0;0;1;6
7882;0;0;1;5
7883;0;0;1;5
7884;0;0;1;4
7885;0;0;1;3
7886;0;0;1;3
7887;0;0;1;2
7888;0;0;1;0
7889;0;0;1;7
7890;0;0;1;7
7891;1;0;1;7
7892;0;0;1;7
7893;0;0;1;6
7894;0;0;1;6
7895;0;0;1;6
7896;0;0;1;6
7897;0;0;1;5
7898;0;0;1;4
7899;0;0;1;3
7900;0;0;1;2
7901;1;0;1;0
7902;0;0;1;7
7903;0;0;1;7
7904;0;0;1;6
7905;0;0;1;6
7906;0;0;1;5
7907;0;0;1;4
7908;0;0;1;3
7909;0;0;1;2
7910;0;0;1;1
7911;0;0;1;0
7912;0;0;0;7
7913;0;0;0;7
7914;0;0;0;6
7915;0;0;0;5
7916;0;0;0;4
7917;0;0;0;3
7918;0;0;0;3
7919;0;0;0;1
7920;1;0;0;0
7921;0;0;0;7
7922;0;0;0;7
7923;0;0;0;6
7924;0;0;0;6
7925;0;0;0;5
7926;0;0;0;5
7927;0;0;0;5
7928;0;0;0;5
7929;0;0;0;4
7930;1;0;0;4
7931;0;0;0;3
7932;0;0;0;2
7933;0;0;0;0
7934;1;0;0;0
7935;0;0;1;7
7936;0;0;1;7
7937;0;0;1;7
7938;0;0;1;6
7939;0;0;1;6
7940;0;0;1;5
7941;0;0;1;5
7942;0;0;1;5
7943;0;0;1;4
7944;0;0;1;4
7945;0;0;1;4
7946;0;0;1;4
7947;0;0;1;3
7948;0;0;1;2
7949;0;0;1;2
7950;0;0;1;1
7951;1;0;1;0
7952;0;0;1;0
7953;0;0;1;0
7954;1;0;1;7
7955;0;0;1;7
7956;0;0;1;6
7957;0;0;1;5
7958;0;0;1;4
7959;0;0;1;4
7960;0;0;1;3
7961;0;0;1;2
7962;0;0;1;2
7963;0;0;1;1
7964;0;0;1;0
7965;0;0;1;7
7966;0;0;1;7
7967;0;0;1;6
7968;0;0;1;6
7969;0;0;1;5
7970;0;0;1;5
7971;0;0;1;4
7972;0;0;1;3
7973;0;0;1;2
7974;1;0;1;1
7975;0;0;1;1
7976;0;0;1;0
7977;0;0;1;7
7978;0;0;1;7
7979;0;0;1;7
7980;0;0;1;7
7981;0;0;1;6
7982;0;0;1;6
7983;0;0;1;6
7984;0;0;1;5
7985;0;0;1;5
7986;0;0;1;4
7987;0;0;1;4
7988;0;0;1;3
7989;0;0;1;2
7990;0;0;1;1
7991;0;0;1;0
7992;0;0;1;0
7993;0;0;1;7
7994;1;0;1;7
7995;0;0;1;6
7996;0;0;1;6
7997;0;0;1;5
7998;0;0;1;5
7999;0;0;1;5
8000;0;0;1;5
8001;0;0;1;4
8002;0;0;1;4
8003;0;0;1;3
8004;0;0;1;3
8005;0;0;1;2
8006;0;0;1;1
8007;1;0;1;0
8008;0;0;0;7
8009;0;0;0;7
8010;0;0;0;6
8011;0;0;0;5
8012;0;0;0;5
8013;0;0;0;4
8014;0;0;0;4
8015;0;0;0;3
8016;1;0;0;2
8017;0;0;0;2
8018;1;0;0;0
8019;0;0;0;0
8020;0;0;0;7
8021;0;0;0;7
8022;0;0;0;6
8023;0;0;0;5
8024;0;0;0;5
8025;0;0;0;4
8026;0;0;0;4
8027;0;0;0;3
8028;0;0;0;3
8029;0;0;0;2
8030;0;0;0;1
8031;0;0;0;1
8032;1;0;0;0
8033;1;0;1;7
8034;0;0;1;7
8035;0;0;1;6
8036;0;0;1;6
8037;0;0;1;5
8038;0;0;1;5
8039;0;0;1;5
8040;0;0;1;4
8041;0;0;1;4
8042;0;0;1;4
8043;0;0;1;3
8044;0;0;1;3
8045;0;0;1;2
8046;0;0;1;2
8047;0;0;1;1
8048;1;0;1;0
8049;0;0;1;0
8050;0;0;1;7
8051;0;0;1;7
8052;0;0;1;6
8053;1;0;1;5
8054;0;0;1;5
8055;0;0;1;4
8056;0;0;1;3
8057;0;0;1;3
8058;0;0;1;2
8059;0;0;1;1
8060;1;0;1;0
8061;1;0;1;7
8062;0;0;1;7
8063;0;0;1;7
8064;0;0;1;6
8065;0;0;1;6
8066;0;0;1;5
8067;0;0;1;5
8068;0;0;1;4
8069;0;0;1;4
8070;0;0;1;3
8071;0;0;1;2
8072;0;0;1;2
8073;0;0;1;1
8074;1;0;1;0
8075;0;0;1;7
8076;0;0;1;7
8077;0;0;1;6
8078;0;0;1;6
8079;0;0;1;6
8080;0;0;1;5
8081;0;0;1;5
8082;0;0;1;4
8083;1;0;1;3
8084;0;0;1;3
8085;0;0;1;2
8086;0;0;1;1
8087;0;0;1;1
8088;0;0;1;0
8089;0;0;1;7
8090;0;0;1;7
8091;0;0;1;7
8092;0;0;1;6
8093;0;0;1;6
8094;0;0;1;6
8095;0;0;1;6
8096;0;0;1;5
8097;0;0;1;5
8098;0;0;1;4
8099;0;0;1;4
8100;0;0;1;3
8101;0;0;1;2
8102;0;0;1;2
8103;0;0;1;1
8104;0;0;1;0
8105;0;0;0;7
8106;0;0;0;7
8107;0;0;0;6
8108;1;0;0;5
8109;0;0;0;5
8110;0;0;0;4
8111;0;0;0;3
8112;0;0;0;3
8113;0;0;0;2
8114;0;0;0;1
8115;1;0;0;0
8116;0;0;0;7
8117;0;0;0;7
8118;1;0;0;6
8119;0;0;0;6
8120;0;0;0;5
8121;0;0;0;5
8122;0;0;0;4
8123;0;0;0;4
8124;0;0;0;3
8125;0;0;0;2
8126;0;0;0;2
8127;0;0;0;1
8128;1;0;0;0
8129;0;0;1;7
8130;0;0;1;7
8131;0;0;1;6
8132;0;0;1;6
8133;0;0;1;6
8134;0;0;1;5
8135;0;0;1;5
8136;0;0;1;5
8137;0;0;1;5
8138;0;0;1;4
8139;0;0;1;4
8140;0;0;1;3
8141;0;0;1;2
8142;0;0;1;2
8143;0;0;1;1
8144;0;0;1;0
8145;0;0;1;7
8146;0;0;1;7
8147;0;0;1;7
8148;0;0;1;6
8149;0;0;1;6
8150;0;0;1;5
8151;0;0;1;5
8152;0;0;1;4
8153;0;0;1;4
8154;0;0;1;4
8155;0;0;1;3
8156;0;0;1;2
8157;0;0;1;1
8158;0;0;1;0
8159;1;0;1;0
8160;0;0;1;7
8161;0;0;1;7
8162;0;0;1;6
8163;0;0;1;6
8164;0;0;1;6
8165;0;0;1;6
8166;0;0;1;5
8167;0;0;1;5
8168;0;0;1;5
8169;0;0;1;5
8170;0;0;1;4
8171;0;0;1;4
8172;0;0;1;3
8173;0;0;1;3
8174;0;0;1;2
8175;0;0;1;2
8176;0;0;1;1
8177;0;0;1;0
8178;0;0;1;0
8179;0;0;1;7
8180;0;0;1;7
8181;0;0;1;6
8182;0;0;1;6
8183;0;0;1;5
8184;0;0;1;5
8185;0;0;1;4
8186;0;0;1;4
8187;0;0;1;3
8188;0;0;1;2
8189;0;0;1;2
8190;0;0;1;1
8191;0;0;1;0
8192;0;0;1;7
8193;0;0;1;7
8194;0;0;1;6
8195;0;0;1;6
8196;0;0;1;5
8197;0;0;1;4
8198;0;0;1;3
8199;0;0;1;3
8200;0;0;1;2
8201;0;0;1;1
8202;0;0;1;1
8203;0;0;1;0
8204;0;0;0;7
8205;0;0;0;7
8206;0;0;0;6
8207;0;0;0;5
8208;0;0;0;5
8209;0;0;0;4
8210;0;0;0;4
8211;0;0;0;3
8212;0;0;0;2
8213;0;0;0;2
8214;0;0;0;1
8215;1;0;0;0
8216;0;0;0;7
8217;0;0;0;7
8218;1;0;0;7
8219;0;0;0;6
8220;0;0;0;6
8221;0;0;0;5
8222;0;0;0;5
8223;0;0;0;4
8224;0;0;0;4
8225;0;0;0;3
8226;0;0;0;2
8227;0;0;0;2
8228;0;0;0;1
8229;0;0;0;0
8230;0;0;0;0
8231;0;0;1;7
8232;0;0;1;7
8233;0;0;1;7
8234;0;0;1;7
8235;0;0;1;7
8236;0;0;1;6
8237;0;0;1;6
8238;1;0;1;6
8239;0;0;1;5
8240;0;0;1;4
8241;0;0;1;4
8242;0;0;1;4
8243;0;0;1;3
8244;0;0;1;3
8245;0;0;1;2
8246;0;0;1;2
8247;0;0;1;1
8248;1;0;1;0
8249;0;0;1;7
8250;0;0;1;7
8251;0;0;1;6
8252;0;0;1;5
8253;0;0;1;5
8254;0;0;1;5
8255;0;0;1;4
8256;0;0;1;4
8257;0;0;1;3
8258;0;0;1;3
8259;1;0;1;0
8260;1;0;1;7
8261;0;0;1;6
8262;0;0;1;6
8263;0;0;1;5
8264;0;0;1;5
8265;0;0;1;4
8266;0;0;1;4
8267;0;0;1;4
8268;1;0;1;3
8269;1;0;1;7
8270;0;0;1;6
8271;0;0;1;6
8272;0;0;1;5
8273;0;0;1;4
8274;0;0;1;4
8275;1;0;1;3
8276;0;0;1;7
8277;0;0;1;7
8278;0;0;1;7
8279;0;0;1;7
8280;0;0;1;6
8281;0;0;1;6
8282;0;0;1;6
8283;0;0;1;5
8284;0;0;1;5
8285;0;0;1;4
8286;0;0;1;4
8287;1;0;1;3
8288;1;0;1;1
8289;1;0;0;7
8290;0;0;0;7
8291;0;0;0;7
8292;0;0;0;6
8293;0;0;0;6
8294;0;0;0;6
8295;0;0;0;5
8296;0;0;0;5
8297;0;0;0;4
8298;0;0;0;4
8299;0;0;0;3
8300;0;0;0;3
8301;0;0;0;2
8302;0;0;0;0
8303;0;0;0;0
8304;0;0;0;7
8305;0;0;0;7
8306;1;0;0;7
8307;0;0;0;6
8308;0;0;0;6
8309;0;0;0;5
8310;0;0;0;5
8311;0;0;0;4
8312;0;0;0;3
8313;0;0;0;3
8314;0;0;0;2
8315;0;0;0;1
8316;0;0;0;1
8317;1;0;0;0
8318;0;0;1;7
8319;1;0;1;7
8320;0;0;1;6
8321;0;0;1;6
8322;0;0;1;5
8323;1;0;1;5
8324;0;0;1;4
8325;0;0;1;4
8326;0;0;1;4
8327;0;0;1;3
8328;0;0;1;2
8329;0;0;1;1
8330;0;0;1;1
8331;1;0;1;0
8332;0;0;1;7
8333;0;0;1;7
8334;0;0;1;7
8335;0;0;1;6
8336;1;0;1;6
8337;0;0;1;5
8338;0;0;1;5
8339;0;0;1;4
8340;0;0;1;4
8341;0;0;1;4
8342;0;0;1;3
8343;0;0;1;2
8344;0;0;1;2
8345;0;0;1;1
8346;1;0;1;7
8347;0;0;1;7
8348;0;0;1;7
8349;0;0;1;6
8350;0;0;1;6
8351;0;0;1;6
8352;0;0;1;5
8353;0;0;1;5
8354;0;0;1;5
8355;0;0;1;5
8356;0;0;1;4
8357;0;0;1;4
8358;0;0;1;3
8359;0;0;1;3
8360;0;0;1;2
8361;0;0;1;1
8362;0;0;1;1
8363;0;0;1;0
8364;0;0;1;7
8365;0;0;1;7
8366;0;0;1;6
8367;0;0;1;6
8368;0;0;1;6
8369;0;0;1;5
8370;0;0;1;5
8371;0;0;1;4
8372;0;0;1;4
8373;0;0;1;4
8374;0;0;1;3
8375;0;0;1;3
8376;0;0;1;3
8377;0;0;1;2
8378;0;0;1;2
8379;0;0;1;1
8380;0;0;1;0
8381;0;0;1;0
8382;0;0;1;7
8383;0;0;1;7
8384;0;0;1;6
8385;0;0;1;5
8386;0;0;1;5
8387;0;0;1;5
8388;0;0;1;4
8389;0;0;1;4
8390;0;0;1;4
8391;0;0;1;3
8392;0;0;1;3
8393;0;0;1;2
8394;0;0;1;1
8395;0;0;1;1
8396;1;0;1;0
8397;0;0;0;7
8398;0;0;0;7
8399;0;0;0;7
8400;0;0;0;6
8401;0;0;0;5
8402;0;0;0;5
8403;0;0;0;4
8404;0;0;0;3
8405;0;0;0;3
8406;0;0;0;2
8407;0;0;0;1
8408;0;0;0;1
8409;0;0;0;0
8410;1;0;0;7
8411;0;0;0;7
8412;0;0;0;7
8413;0;0;0;6
8414;0;0;0;5
8415;0;0;0;5
8416;0;0;0;4
8417;0;0;0;3
8418;0;0;0;3
8419;0;0;0;3
8420;0;0;0;2
8421;0;0;0;1
8422;1;0;0;0
8423;0;0;0;0
8424;0;0;1;7
8425;0;0;1;7
8426;1;0;1;6
8427;0;0;1;6
8428;0;0;1;5
8429;0;0;1;4
8430;0;0;1;4
8431;0;0;1;3
8432;0;0;1;3
8433;0;0;1;3
8434;0;0;1;3
8435;0;0;1;2
8436;0;0;1;2
8437;1;0;1;1
8438;0;0;1;1
8439;0;0;1;0
8440;0;0;1;7
8441;0;0;1;7
8442;0;0;1;7
8443;0;0;1;6
8444;0;0;1;6
8445;0;0;1;6
8446;0;0;1;5
8447;0;0;1;5
8448;0;0;1;5
8449;1;0;1;4
8450;0;0;1;4
8451;0;0;1;3
8452;0;0;1;3
8453;0;0;1;2
8454;1;0;1;2
8455;0;0;1;1
8456;0;0;1;0
8457;0;0;1;0
8458;0;0;1;7
8459;0;0;1;7
8460;0;0;1;7
8461;0;0;1;6
8462;0;0;1;6
8463;0;0;1;6
8464;0;0;1;5
8465;0;0;1;4
8466;0;0;1;4
8467;0;0;1;4
8468;0;0;1;3
8469;0;0;1;3
8470;0;0;1;2
8471;0;0;1;2
8472;0;0;1;1
8473;1;0;1;0
8474;0;0;1;0
8475;0;0;1;7
8476;0;0;1;7
8477;0;0;1;6
8478;0;0;1;6
8479;0;0;1;5
8480;0;0;1;4
8481;0;0;1;4
8482;0;0;1;3
8483;0;0;1;3
8484;1;0;1;2
8485;0;0;1;1
8486;0;0;1;1
8487;1;0;1;0
8488;0;0;1;7
8489;0;0;1;7
8490;0;0;1;7
8491;0;0;1;6
8492;0;0;1;6
8493;0;0;1;6
8494;0;0;1;5
8495;0;0;1;5
8496;0;0;1;4
8497;0;0;1;4
8498;0;0;1;3
8499;0;0;1;3
8500;0;0;1;2
8501;0;0;1;1
8502;0;0;1;1
8503;0;0;1;0
8504;1;0;0;7
8505;0;0;0;7
8506;0;0;0;6
8507;0;0;0;6
8508;0;0;0;5
8509;0;0;0;4
8510;0;0;0;4
8511;0;0;0;3
8512;0;0;0;3
8513;0;0;0;2
8514;0;0;0;2
8515;0;0;0;1
8516;1;0;0;0
8517;0;0;0;7
8518;0;0;0;7
8519;0;0;0;7
8520;1;0;0;6
8521;0;0;0;5
8522;0;0;0;5
8523;0;0;0;4
8524;0;0;0;3
8525;0;0;0;3
8526;0;0;0;2
8527;0;0;0;1
8528;0;0;0;1
8529;0;0;0;0
8530;0;0;1;7
8531;0;0;1;7
8532;1;0;1;7
8533;0;0;1;6
8534;0;0;1;6
8535;0;0;1;5
8536;0;0;1;5
8537;0;0;1;5
8538;0;0;1;4
8539;0;0;1;3
8540;0;0;1;3
8541;0;0;1;2
8542;0;0;1;2
8543;0;0;1;1
8544;0;0;1;0
8545;0;0;1;7
8546;0;0;1;7
8547;0;0;1;6
8548;0;0;1;6
8549;1;0;1;6
8550;0;0;1;5
8551;0;0;1;5
8552;0;0;1;5
8553;0;0;1;5
8554;0;0;1;4
8555;0;0;1;4
8556;0;0;1;3
8557;0;0;1;3
8558;0;0;1;2
8559;0;0;1;2
8560;0;0;1;1
8561;1;0;1;0
8562;0;0;1;7
8563;0;0;1;7
8564;0;0;1;7
8565;0;0;1;7
8566;0;0;1;6
8567;0;0;1;6
8568;0;0;1;6
8569;0;0;1;5
8570;0;0;1;5
8571;0;0;1;4
8572;0;0;1;4
8573;0;0;1;4
8574;0;0;1;3
8575;0;0;1;3
8576;0;0;1;2
8577;0;0;1;2
8578;1;0;1;1
8579;0;0;1;1
8580;0;0;1;0
8581;1;0;1;0
8582;0;0;1;7
8583;0;0;1;7
8584;0;0;1;7
8585;0;0;1;6
8586;0;0;1;6
8587;0;0;1;6
8588;0;0;1;5
8589;0;0;1;5
8590;0;0;1;5
8591;0;0;1;4
8592;0;0;1;3
8593;0;0;1;3
8594;1;0;1;2
8595;0;0;1;2
8596;0;0;1;1
8597;0;0;1;1
8598;0;0;1;0
8599;0;0;1;0
8600;0;0;1;7
8601;0;0;1;7
8602;0;0;1;7
8603;0;0;1;6
8604;0;0;1;6
8605;0;0;1;6
8606;0;0;1;6
8607;0;0;1;5
8608;0;0;1;5
8609;1;0;1;4
8610;0;0;1;4
8611;0;0;1;3
8612;0;0;1;3
8613;0;0;1;3
8614;0;0;1;2
8615;0;0;1;2
8616;0;0;1;1
8617;0;0;1;1
8618;1;0;1;0
8619;0;0;0;7
8620;0;0;0;7
8621;0;0;0;6
8622;0;0;0;6
8623;1;0;0;6
8624;0;0;0;5
8625;0;0;0;4
8626;0;0;0;4
8627;0;0;0;3
8628;1;0;0;2
8629;0;0;0;2
8630;0;0;0;1
8631;0;0;0;1
8632;0;0;0;0
8633;1;0;0;0
8634;0;0;0;7
8635;1;0;0;7
8636;0;0;0;7
8637;0;0;0;6
8638;0;0;0;6
8639;0;0;0;6
8640;0;0;0;6
8641;0;0;0;5
8642;0;0;0;5
8643;0;0;0;4
8644;0;0;0;4
8645;1;0;0;3
8646;0;0;0;2
8647;0;0;0;2
8648;0;0;0;1
8649;0;0;0;1
8650;0;0;0;0
8651;0;0;1;7
8652;0;0;1;7
8653;0;0;1;7
8654;0;0;1;6
8655;0;0;1;6
8656;0;0;1;6
8657;0;0;1;5
8658;1;0;1;5
8659;0;0;1;4
8660;0;0;1;4
8661;0;0;1;4
8662;0;0;1;4
8663;0;0;1;4
8664;0;0;1;3
8665;0;0;1;3
8666;0;0;1;2
8667;0;0;1;2
8668;1;0;1;1
8669;0;0;1;7
8670;0;0;1;7
8671;0;0;1;7
8672;0;0;1;6
8673;0;0;1;6
8674;0;0;1;6
8675;0;0;1;6
8676;0;0;1;6
8677;0;0;1;5
8678;0;0;1;5
8679;0;0;1;4
8680;0;0;1;4
8681;0;0;1;4
8682;0;0;1;3
8683;0;0;1;2
8684;0;0;1;2
8685;0;0;1;1
8686;0;0;1;1
8687;0;0;1;0
8688;0;0;1;0
8689;0;0;1;7
8690;0;0;1;7
8691;0;0;1;7
8692;0;0;1;6
8693;0;0;1;6
8694;0;0;1;5
8695;0;0;1;5
8696;0;0;1;4
8697;0;0;1;4
8698;0;0;1;4
8699;0;0;1;4
8700;0;0;1;3
8701;0;0;1;2
8702;0;0;1;1
8703;0;0;1;1
8704;0;0;1;0
8705;0;0;1;0
8706;0;0;1;7
8707;0;0;1;7
8708;0;0;1;7
8709;0;0;1;7
8710;0;0;1;6
8711;0;0;1;6
8712;1;0;1;6
8713;0;0;1;5
8714;0;0;1;5
8715;0;0;1;5
8716;0;0;1;4
8717;0;0;1;4
8718;0;0;1;4
8719;0;0;1;3
8720;0;0;1;3
8721;0;0;1;2
8722;0;0;1;2
8723;0;0;1;1
8724;0;0;1;1
8725;1;0;1;0
8726;1;0;1;7
8727;0;0;1;7
8728;0;0;1;7
8729;0;0;1;7
8730;1;0;1;7
8731;0;0;1;6
8732;0;0;1;6
8733;1;0;1;6
8734;1;0;1;5
8735;0;0;1;5
8736;0;0;1;5
8737;0;0;1;4
8738;0;0;1;4
8739;0;0;1;3
8740;0;0;1;2
8741;0;0;1;2
8742;0;0;1;1
8743;0;0;1;0
8744;0;0;1;0
8745;0;0;0;7
8746;0;0;0;7
8747;0;0;0;7
8748;1;0;0;6
8749;0;0;0;5
8750;0;0;0;5
8751;0;0;0;4
8752;0;0;0;4
8753;0;0;0;4
8754;0;0;0;3
8755;0;0;0;2
8756;0;0;0;2
8757;0;0;0;2
8758;0;0;0;1
8759;0;0;0;0
8760;0;0;0;0
8761;0;0;0;7
8762;1;0;0;7
8763;0;0;0;6
8764;0;0;0;6
8765;0;0;0;6
8766;1;0;0;5
8767;0;0;0;5
8768;0;0;0;4
8769;0;0;0;3
8770;1;0;0;3
8771;0;0;0;2
8772;0;0;0;1
8773;0;0;0;1
8774;0;0;0;0
8775;0;0;0;0
8776;0;0;1;7
8777;0;0;1;7
8778;0;0;1;6
8779;0;0;1;6
8780;1;0;1;6
8781;0;0;1;6
8782;0;0;1;5
8783;0;0;1;5
8784;0;0;1;5
8785;0;0;1;4
8786;0;0;1;4
8787;0;0;1;3
8788;0;0;1;3
8789;0;0;1;2
8790;0;0;1;2
8791;0;0;1;1
8792;1;0;1;0
8793;0;0;1;0
8794;0;0;1;7
8795;0;0;1;7
8796;0;0;1;6
8797;0;0;1;6
8798;0;0;1;6
8799;0;0;1;5
8800;0;0;1;5
8801;0;0;1;5
8802;0;0;1;4
8803;0;0;1;4
8804;0;0;1;4
8805;0;0;1;4
8806;0;0;1;3
8807;0;0;1;3
8808;0;0;1;3
8809;0;0;1;2
8810;0;0;1;2
8811;0;0;1;2
8812;0;0;1;1
8813;0;0;1;1
8814;0;0;1;0
8815;1;0;1;7
8816;0;0;1;7
8817;0;0;1;7
8818;0;0;1;7
8819;0;0;1;6
8820;0;0;1;6
8821;0;0;1;6
8822;1;0;1;6
8823;1;0;1;6
8824;0;0;1;6
8825;0;0;1;5
8826;0;0;1;5
8827;0;0;1;5
8828;0;0;1;5
8829;0;0;1;5
8830;0;0;1;4
8831;0;0;1;4
8832;0;0;1;4
8833;0;0;1;4
8834;0;0;1;3
8835;0;0;1;3
8836;0;0;1;3
8837;0;0;1;2
8838;0;0;1;2
8839;0;0;1;1
8840;0;0;1;0
8841;0;0;1;0
8842;0;0;1;0
8843;0;0;1;7
8844;0;0;1;7
8845;0;0;1;7
8846;0;0;1;7
8847;0;0;1;6
8848;0;0;1;6
8849;1;0;1;6
8850;0;0;1;6
8851;0;0;1;6
8852;0;0;1;5
8853;0;0;1;5
8854;0;0;1;5
8855;0;0;1;5
8856;0;0;1;5
8857;0;0;1;4
8858;0;0;1;4
8859;0;0;1;4
8860;0;0;1;4
8861;0;0;1;3
8862;0;0;1;3
8863;0;0;1;3
8864;0;0;1;2
8865;0;0;1;0
8866;0;0;1;7
8867;0;0;1;7
8868;0;0;1;6
8869;0;0;1;6
8870;0;0;1;6
8871;0;0;1;6
8872;0;0;1;5
8873;0;0;1;5
8874;0;0;1;5
8875;0;0;1;5
8876;0;0;1;4
8877;0;0;1;4
8878;0;0;1;3
8879;0;0;1;3
8880;0;0;1;2
8881;0;0;1;2
8882;0;0;1;1
8883;0;0;1;0
8884;0;0;0;7
8885;0;0;0;7
8886;0;0;0;7
8887;0;0;0;6
8888;1;0;0;6
8889;0;0;0;6
8890;0;0;0;5
8891;0;0;0;5
8892;0;0;0;4
8893;0;0;0;4
8894;0;0;0;4
8895;0;0;0;3
8896;0;0;0;3
8897;0;0;0;2
8898;0;0;0;2
8899;0;0;0;1
8900;0;0;0;0
8901;1;0;0;0
8902;0;0;0;7
8903;1;0;0;7
8904;0;0;0;7
8905;0;0;0;7
8906;1;0;0;6
8907;0;0;0;6
8908;0;0;0;6
8909;0;0;0;6
8910;0;0;0;5
8911;0;0;0;5
8912;0;0;0;4
8913;0;0;0;4
8914;0;0;0;3
8915;0;0;0;3
8916;0;0;0;2
8917;0;0;0;2
8918;0;0;0;1
8919;0;0;0;0
8920;0;0;1;7
8921;0;0;1;7
8922;0;0;1;7
8923;0;0;1;7
8924;0;0;1;6
8925;0;0;1;6
8926;0;0;1;6
8927;0;0;1;6
8928;0;0;1;5
8929;0;0;1;5
8930;0;0;1;4
8931;0;0;1;4
8932;0;0;1;4
8933;0;0;1;4
8934;0;0;1;3
8935;0;0;1;2
8936;0;0;1;0
8937;0;0;1;7
8938;0;0;1;7
8939;0;0;1;7
8940;0;0;1;7
8941;0;0;1;6
8942;0;0;1;6
8943;0;0;1;6
8944;0;0;1;5
8945;0;0;1;5
8946;0;0;1;5
8947;0;0;1;5
8948;0;0;1;5
8949;0;0;1;5
8950;0;0;1;4
8951;0;0;1;4
8952;0;0;1;3
8953;0;0;1;3
8954;0;0;1;3
8955;0;0;1;2
8956;0;0;1;2
8957;0;0;1;2
8958;0;0;1;1
8959;0;0;1;0
8960;1;0;1;0
8961;0;0;1;7
8962;0;0;1;7
8963;0;0;1;7
8964;0;0;1;6
8965;0;0;1;6
8966;1;0;1;6
8967;0;0;1;5
8968;0;0;1;5
8969;0;0;1;5
8970;0;0;1;5
8971;0;0;1;5
8972;0;0;1;5
8973;0;0;1;4
8974;1;0;1;4
8975;0;0;1;4
8976;0;0;1;3
8977;0;0;1;3
8978;0;0;1;3
8979;0;0;1;2
8980;0;0;1;2
8981;0;0;1;1
8982;0;0;1;1
8983;0;0;1;0
8984;0;0;1;0
8985;1;0;1;0
8986;0;0;1;7
8987;0;0;1;7
8988;0;0;1;7
8989;0;0;1;7
8990;0;0;1;6
8991;1;0;1;6
8992;0;0;1;6
8993;0;0;1;6
8994;0;0;1;5
8995;0;0;1;5
8996;0;0;1;5
8997;0;0;1;4
8998;0;0;1;4
8999;1;0;1;4
9000;0;0;1;3
9001;0;0;1;3
9002;0;0;1;3
9003;0;0;1;2
9004;0;0;1;2
9005;0;0;1;1
9006;0;0;1;0
9007;1;0;1;0
9008;0;0;1;7
9009;0;0;1;7
9010;0;0;1;7
9011;0;0;1;6
9012;0;0;1;6
9013;0;0;1;6
9014;0;0;1;6
9015;0;0;1;5
9016;0;0;1;5
9017;0;0;1;5
9018;0;0;1;4
9019;0;0;1;4
9020;0;0;1;4
9021;0;0;1;3
9022;0;0;1;3
9023;0;0;1;3
9024;0;0;1;2
9025;0;0;1;2
9026;0;0;1;1
9027;0;0;1;1
9028;0;0;1;0
9029;0;0;0;7
9030;0;0;0;7
9031;0;0;0;7
9032;0;0;0;7
9033;0;0;0;6
9034;0;0;0;6
9035;0;0;0;6
9036;0;0;0;5
9037;1;0;0;5
9038;0;0;0;5
9039;0;0;0;4
9040;1;0;0;4
9041;0;0;0;3
9042;0;0;0;3
9043;0;0;0;2
9044;0;0;0;2
9045;0;0;0;1
9046;0;0;0;0
9047;1;0;0;0
9048;0;0;0;7
9049;0;0;0;7
9050;0;0;0;7
9051;0;0;0;6
9052;0;0;0;6
9053;0;0;0;6
9054;1;0;0;6
9055;0;0;0;5
9056;0;0;0;5
9057;0;0;0;5
9058;0;0;0;4
9059;0;0;0;4
9060;0;0;0;4
9061;0;0;0;3
9062;0;0;0;3
9063;0;0;0;2
9064;1;0;0;2
9065;0;0;0;1
9066;0;0;0;1
9067;1;0;0;0
9068;1;0;1;7
9069;0;0;1;7
9070;0;0;1;6
9071;0;0;1;6
9072;0;0;1;6
9073;0;0;1;5
9074;0;0;1;5
9075;0;0;1;5
9076;0;0;1;4
9077;0;0;1;4
9078;0;0;1;4
9079;0;0;1;3
9080;0;0;1;3
9081;0;0;1;3
9082;0;0;1;2
9083;0;0;1;2
9084;0;0;1;1
9085;0;0;1;1
9086;0;0;1;1
9087;0;0;1;0
9088;1;0;1;0
9089;0;0;1;7
9090;0;0;1;7
9091;0;0;1;7
9092;0;0;1;7
9093;1;0;1;7
9094;0;0;1;6
9095;0;0;1;6
9096;0;0;1;6
9097;0;0;1;6
9098;0;0;1;6
9099;1;0;1;5
9100;0;0;1;5
9101;0;0;1;5
9102;0;0;1;5
9103;0;0;1;4
9104;0;0;1;4
9105;0;0;1;4
9106;0;0;1;3
9107;0;0;1;3
9108;0;0;1;3
9109;0;0;1;3
9110;0;0;1;2
9111;0;0;1;2
9112;0;0;1;1
9113;0;0;1;1
9114;0;0;1;0
9115;0;0;1;0
